x 좌표,y 좌표
35.23234109330229,129.0817499876987
35.23231489037384,129.08178292273138
35.232288687445404,129.08181585776407
35.23226248451696,129.08184879279673
35.23223628158852,129.08184879279673
35.232210078660074,129.08184879279673
