x 좌표,y 좌표
35.232183875731636,129.0820134679602
35.232210078660074,129.0819805329275
35.23223628158852,129.0819475978948
35.23226248451696,129.0819475978948
35.232288687445404,129.0819475978948
35.23231489037384,129.0819475978948
35.23234109330229,129.0819475978948
35.232367296230734,129.0819475978948
35.23239349915917,129.0819475978948
35.23241970208762,129.0819475978948
35.23244590501606,129.0819475978948
35.2324721079445,129.0819475978948
